// 3DE Multiple Tracking Curves Export 2048 x 1152 * 1630 frames
Tracker1
	1172	1440.584	117.642
	1173	1442.995	116.469
	1174	1443.083	115.763
	1175	1443.784	114.748
	1176	1443.884	113.485
	1177	1444.411	112.660
	1178	1444.966	111.203
	1179	1445.357	109.528
	1180	1446.811	107.860
	1181	1447.256	106.020
	1182	1448.071	104.246
	1183	1448.426	101.939
	1184	1449.177	99.729
	1185	1449.737	96.802
	1186	1450.335	94.642
	1187	1451.977	91.892
	1188	1452.484	90.058
	1189	1452.852	87.347
	1190	1453.346	85.082
	1191	1453.314	82.893
	1192	1454.244	80.223
	1193	1454.359	77.926
	1194	1454.532	76.069
	1195	1454.611	74.106
	1196	1455.219	71.704
	1197	1454.794	69.319
	1198	1454.955	67.269
	1199	1454.617	64.690
	1200	1454.716	62.273
	1201	1453.529	60.279
	1202	1453.506	57.946
	1203	1451.775	56.050
	1204	1452.100	53.715
	1205	1451.307	52.065
	1206	1450.568	49.981
	1207	1450.133	48.726
	1208	1449.050	47.412
	1209	1448.389	45.909
	1210	1447.882	44.740
	1211	1446.729	43.867
	1212	1445.933	42.544
	1213	1445.219	41.393
	1214	1444.184	40.866
	1215	1443.442	39.360
	1216	1443.353	38.893
	1217	1443.087	37.310
	1218	1442.694	35.993
	1219	1442.499	35.581
	1220	1441.921	34.355
	1221	1442.106	33.143
	1222	1441.881	32.654
	1223	1441.743	31.304
	1224	1441.920	30.335
	1225	1442.041	29.890
	1226	1442.250	28.373
	1227	1443.384	26.910
	1228	1443.427	26.297
	1229	1444.417	25.188
	1230	1445.311	24.172
	1231	1446.257	23.318
	1232	1447.195	22.873
	1233	1448.569	22.179
	1234	1448.898	22.281
	1235	1450.675	21.366
	1236	1451.919	21.325
	1237	1452.855	21.046
	1238	1455.199	20.994
	1239	1457.097	21.201
	1240	1458.343	21.116
	1241	1460.522	21.365
	1242	1462.067	21.150
	1243	1464.673	21.630
	1244	1466.252	22.257
	1245	1467.747	22.750
	1246	1469.009	24.038
	1247	1471.118	25.139
	1248	1472.966	26.986
	1249	1473.488	28.375
	1250	1475.378	30.294
	1251	1476.308	32.207
	1252	1477.943	34.198
	1253	1479.217	36.385
	1254	1480.093	38.778
	1255	1482.204	40.977
	1256	1484.048	43.120
	1257	1485.327	45.906
	1258	1486.369	48.919
	1259	1488.392	51.328
	1260	1490.022	54.721
	1261	1491.425	57.358
	1262	1493.758	60.076
	1263	1495.596	62.403
	1264	1497.101	65.352
	1265	1499.478	67.075
	1266	1501.587	69.621
	1267	1504.559	71.414
	1268	1507.253	73.925
	1269	1509.965	74.681
	1270	1512.999	76.804
	1271	1516.094	78.466
	1272	1520.280	79.677
	1273	1523.793	81.648
	1274	1528.450	82.552
	1275	1532.442	83.950
	1276	1536.765	84.709
	1277	1542.188	85.976
	1278	1547.335	86.770
	1279	1552.013	88.118
	1280	1558.104	89.083
	1281	1563.927	89.734
	1282	1569.535	90.599
	1283	1574.449	91.702
	1284	1580.445	91.960
	1285	1586.288	93.046
	1286	1591.533	93.690
	1287	1596.565	94.628
	1288	1602.143	95.368
	1289	1607.942	95.941
	1290	1612.934	96.637
	1291	1619.240	96.758
	1292	1624.017	97.312
	1293	1629.386	97.278
	1294	1635.035	97.398
	1295	1640.692	96.652
	1296	1646.531	96.892
	1297	1651.312	96.537
	1298	1657.413	95.887
	1299	1663.924	94.865
	1300	1669.362	93.600
	1301	1674.769	92.801
	1302	1680.384	91.508
	1303	1686.317	90.284
	1304	1691.935	88.988
	1305	1697.169	87.142
	1306	1702.588	86.328
	1307	1707.732	84.897
	1308	1713.716	83.925
	1309	1719.014	83.404
	1310	1724.032	82.689
	1311	1729.556	82.869
	1312	1733.626	82.961
	1313	1738.919	83.573
	1314	1743.629	84.314
	1315	1748.394	86.119
	1316	1752.423	87.622
	1317	1757.046	89.505
	1318	1760.691	92.403
	1319	1764.882	94.324
	1320	1768.475	96.547
	1321	1772.648	99.563
	1322	1776.313	101.951
	1323	1779.468	104.154
	1324	1782.616	106.735
	1325	1785.719	109.072
	1326	1788.895	111.755
	1327	1791.230	112.887
	1328	1794.366	115.687
	1329	1797.070	117.356
	1330	1799.995	119.262
	1331	1802.257	120.718
	1332	1804.831	123.251
	1333	1807.028	125.087
	1334	1809.282	127.368
	1335	1811.595	130.344
	1336	1813.819	132.934
	1337	1815.512	134.702
	1338	1817.831	138.260
	1339	1819.322	140.616
	1340	1821.674	143.919
	1341	1824.123	147.225
	1342	1825.931	150.060
	1343	1827.725	153.379
	1344	1830.134	156.052
	1345	1832.936	158.533
	1346	1835.220	160.399
	1347	1837.880	162.457
	1348	1840.751	163.615
	1349	1844.020	165.000
	1350	1846.918	165.191
	1351	1850.067	165.721
	1352	1853.406	166.052
	1353	1857.835	166.509
	1354	1861.334	165.132
	1355	1865.140	165.258
	1356	1869.695	164.646
	1357	1873.881	164.150
	1358	1878.858	164.349
	1359	1883.075	164.000
	1360	1888.122	164.290
	1361	1892.677	164.679
	1362	1897.201	164.607
	1363	1902.289	165.551
	1364	1906.872	166.801
	1365	1912.131	168.246
	1366	1916.566	170.090
	1367	1921.714	172.141
	1368	1926.274	173.970
	1369	1930.716	176.023
	1370	1935.791	178.400
	1371	1940.149	180.531
	1372	1943.723	182.485
	1373	1948.245	184.456
	1374	1952.699	185.689
	1375	1956.822	186.183
	1376	1960.937	188.027
	1377	1965.096	188.552
	1378	1969.220	189.436
	1379	1973.539	190.039
	1380	1977.625	190.309
	1381	1981.139	190.013
	1382	1985.036	190.019
	1383	1988.919	190.279
	1384	1992.283	189.712
	1385	1995.727	189.639
	1386	1999.245	188.813
	1387	2002.500	188.558
	1388	2005.981	188.783
	1389	2008.848	188.565
	1390	2011.589	188.654
	1391	2013.764	188.825
	1392	2016.052	188.886
	1393	2017.767	188.811
	1394	2019.892	189.164
Tracker2
	1002	1730.354	57.418
	1003	1730.311	57.319
	1004	1730.273	57.274
	1005	1730.243	57.198
	1006	1730.221	57.152
	1007	1730.232	57.103
	1008	1730.183	56.986
	1009	1730.180	56.956
	1010	1730.159	56.885
	1011	1730.123	56.862
	1012	1730.111	56.826
	1013	1730.077	56.835
	1014	1730.047	56.836
	1015	1729.983	56.829
	1016	1729.949	56.830
	1017	1729.894	56.874
	1018	1729.812	56.883
	1019	1729.798	56.948
	1020	1729.737	57.012
	1021	1729.698	57.054
	1022	1729.680	57.066
	1023	1729.656	57.061
	1024	1729.658	57.035
	1025	1729.657	56.966
	1026	1729.609	56.921
	1027	1729.601	56.904
	1028	1729.639	56.891
	1029	1729.681	56.898
	1030	1729.706	56.903
	1031	1729.749	56.703
	1032	1729.698	56.198
	1033	1729.746	55.940
	1034	1729.773	55.889
	1035	1729.781	55.789
	1036	1729.798	55.836
	1037	1729.809	55.859
	1038	1729.843	55.942
	1039	1729.829	55.971
	1040	1729.863	56.028
	1041	1729.861	56.094
	1042	1729.916	56.155
	1043	1730.117	56.234
	1044	1730.070	56.387
	1045	1730.128	56.723
	1046	1730.311	56.786
	1047	1730.524	57.179
	1048	1730.720	57.558
	1049	1731.147	57.647
	1050	1731.274	57.929
	1051	1731.562	58.210
	1052	1732.037	58.322
	1053	1732.391	58.705
	1054	1732.736	58.901
	1055	1733.101	58.942
	1056	1733.359	59.162
	1057	1733.558	59.279
	1058	1734.035	59.450
	1059	1734.431	59.583
	1060	1734.754	59.606
	1061	1735.364	59.601
	1062	1735.592	59.581
	1063	1735.588	59.562
	1064	1735.780	59.526
	1065	1736.054	59.381
	1066	1736.126	59.294
	1067	1736.206	59.194
	1068	1736.566	58.874
	1069	1736.650	58.766
	1070	1736.709	58.616
	1071	1736.760	58.445
	1072	1736.832	58.367
	1073	1736.937	58.188
	1074	1737.145	58.101
	1075	1737.312	58.027
	1076	1737.394	57.976
	1077	1737.576	57.960
	1078	1737.762	57.988
	1079	1737.877	58.030
	1080	1738.118	58.022
	1081	1738.224	58.055
	1082	1738.398	58.098
	1083	1738.662	58.135
	1084	1738.909	58.170
	1085	1738.971	58.191
	1086	1739.472	58.343
	1087	1739.883	58.337
	1088	1740.143	58.575
	1089	1740.375	58.630
	1090	1740.668	58.667
	1091	1740.818	58.730
	1092	1741.266	58.739
	1093	1741.500	58.799
	1094	1741.519	58.855
	1095	1741.893	59.005
	1096	1741.999	59.048
	1097	1742.165	59.181
	1098	1742.320	59.251
	1099	1742.499	59.266
	1100	1742.685	59.272
	1101	1742.938	59.290
	1102	1743.026	59.309
	1103	1743.149	59.350
	1104	1743.185	59.372
	1105	1743.225	59.397
	1106	1743.287	59.387
	1107	1743.398	59.399
	1108	1743.445	59.411
	1109	1743.491	59.418
	1110	1743.528	59.472
	1111	1743.501	59.528
	1112	1743.588	59.471
	1113	1743.571	59.478
	1114	1743.582	59.406
	1115	1743.593	59.349
	1116	1743.626	59.356
	1117	1743.632	59.332
	1118	1743.714	59.294
	1119	1743.603	59.290
	1120	1743.601	59.123
	1121	1743.555	59.115
	1122	1743.533	58.947
	1123	1743.476	58.910
	1124	1743.455	58.827
	1125	1743.351	58.724
	1126	1743.047	58.880
	1127	1742.927	58.858
	1128	1742.604	58.953
	1129	1742.396	58.931
	1130	1742.087	58.867
	1131	1741.972	58.841
	1132	1741.805	58.914
	1133	1741.653	58.926
	1134	1741.149	59.056
	1135	1740.609	59.110
	1136	1739.860	59.202
	1137	1739.459	59.302
	1138	1739.146	59.357
	1139	1738.633	59.573
	1140	1738.216	59.882
	1141	1737.418	60.018
	1142	1736.762	60.193
	1143	1735.667	60.533
	1144	1734.982	60.570
	1145	1734.471	60.757
	1146	1733.411	61.417
	1147	1733.210	61.858
	1148	1732.093	62.386
	1149	1731.180	62.745
	1150	1730.508	63.292
	1151	1729.169	63.829
	1152	1728.241	64.450
	1153	1727.268	65.169
	1154	1726.069	65.525
	1155	1725.222	66.050
	1156	1724.196	66.514
	1157	1723.131	66.789
	1158	1722.227	67.631
	1159	1722.025	67.705
	1160	1721.425	67.874
	1161	1721.213	68.304
	1162	1720.939	68.441
	1163	1721.056	68.464
	1164	1721.320	68.702
	1167	1721.215	68.312
	1168	1721.885	68.063
	1169	1721.863	67.330
	1170	1722.739	66.973
	1171	1722.872	66.778
	1172	1723.491	65.770
	1173	1724.738	65.365
	1175	1724.964	64.137
	1176	1725.078	63.102
	1177	1725.117	62.107
	1178	1725.060	60.969
	1179	1725.311	59.810
	1180	1725.455	58.129
	1181	1725.562	56.799
	1182	1726.015	54.964
	1183	1726.046	53.224
	1184	1726.063	51.067
	1185	1726.051	49.686
	1186	1726.584	46.682
	1187	1726.691	44.757
	1188	1727.018	42.155
	1189	1728.241	40.167
Tracker6
	1002	1494.886	211.711
	1003	1494.888	211.749
	1004	1494.818	211.867
	1005	1494.897	211.858
	1006	1494.819	211.646
	1007	1494.654	211.546
	1008	1494.795	211.475
	1009	1494.879	211.685
	1010	1494.776	211.756
	1011	1494.878	211.546
	1012	1494.853	211.679
	1013	1494.860	211.819
	1014	1494.743	211.638
	1015	1494.767	211.515
	1016	1494.694	211.848
	1017	1494.627	211.550
	1018	1494.769	211.800
	1019	1494.526	211.770
	1020	1494.584	212.107
	1021	1494.433	211.855
	1022	1494.556	211.897
	1023	1494.316	211.908
	1024	1494.159	211.901
	1025	1494.261	211.847
	1026	1494.116	211.752
	1027	1494.124	211.888
	1028	1494.231	211.936
	1029	1494.295	211.879
	1030	1494.255	211.981
	1031	1494.443	211.596
	1032	1494.390	211.409
	1033	1494.341	211.217
	1034	1494.499	211.174
	1035	1494.451	210.947
	1036	1494.663	211.233
	1037	1494.592	211.257
	1038	1494.581	211.384
	1039	1494.599	211.277
	1040	1494.748	211.242
	1041	1494.729	211.170
	1042	1495.085	211.217
	1043	1495.133	211.073
	1044	1495.108	211.373
	1045	1495.217	211.542
	1046	1495.150	211.815
	1047	1495.428	211.984
	1048	1495.494	212.149
	1049	1496.127	212.281
	1050	1496.267	212.290
	1051	1496.471	212.323
	1052	1496.543	212.389
	1053	1496.849	212.687
	1054	1497.020	212.853
	1055	1497.199	212.786
	1056	1497.428	213.047
	1057	1497.799	212.979
	1058	1497.932	213.106
	1059	1498.665	213.086
	1060	1498.902	213.266
	1061	1499.154	213.113
	1062	1499.343	213.235
	1063	1499.604	213.274
	1064	1499.778	213.257
	1065	1499.796	212.938
	1066	1499.936	213.140
	1067	1500.152	212.935
	1068	1500.186	212.758
	1069	1500.233	212.728
	1070	1500.471	212.473
	1071	1500.522	212.492
	1072	1500.518	212.365
	1073	1500.760	212.451
	1074	1500.856	212.384
	1075	1500.972	212.514
	1076	1501.386	212.476
	1077	1501.425	212.378
	1078	1501.656	212.553
	1079	1501.843	212.342
	1080	1501.801	212.534
	1081	1501.889	212.654
	1082	1502.090	212.407
	1083	1502.376	212.261
	1084	1502.510	212.380
	1085	1502.819	212.527
	1086	1503.027	212.645
	1087	1503.304	212.772
	1088	1503.440	212.728
	1089	1503.638	212.889
	1090	1503.916	212.816
	1091	1504.381	212.982
	1092	1504.649	212.939
	1093	1504.799	212.918
	1094	1504.793	212.633
	1095	1505.254	213.017
	1096	1505.311	213.078
	1097	1505.417	213.068
	1098	1505.550	212.989
	1099	1505.547	213.064
	1100	1505.498	213.234
	1101	1505.904	213.047
	1102	1505.843	213.145
	1103	1505.716	213.208
	1104	1506.253	213.291
	1105	1506.312	213.087
	1106	1506.529	213.320
	1107	1506.581	213.343
	1108	1506.581	213.227
	1109	1506.607	213.320
	1110	1506.558	213.205
	1111	1506.680	213.189
	1112	1506.670	213.404
	1113	1506.599	213.387
	1114	1506.677	213.484
	1115	1506.808	213.252
	1116	1506.834	213.314
	1117	1506.663	212.942
	1118	1506.788	212.997
	1119	1506.837	213.006
	1120	1506.628	212.947
	1121	1506.702	212.931
	1122	1506.558	212.691
	1123	1506.480	212.683
	1124	1506.497	212.608
	1125	1506.524	212.559
	1126	1506.496	212.393
	1127	1506.234	212.705
	1128	1506.034	212.370
	1129	1505.728	212.724
	1130	1505.606	212.640
	1131	1505.500	212.715
	1132	1505.290	212.816
	1133	1504.979	212.744
	1134	1504.746	213.065
	1135	1504.562	213.114
	1136	1504.088	212.822
	1137	1503.345	212.786
	1138	1502.810	213.068
	1139	1502.315	213.309
	1140	1501.554	213.753
	1141	1501.259	213.844
	1142	1500.397	214.142
	1143	1499.921	214.418
	1144	1498.891	214.574
	1145	1498.127	214.650
	1146	1497.575	214.926
	1147	1497.249	215.223
	1148	1495.931	215.780
	1149	1495.615	215.714
	1150	1494.631	216.341
	1151	1493.239	217.003
	1152	1492.411	217.532
	1153	1491.498	217.745
	1154	1490.989	218.451
	1155	1489.801	218.751
	1156	1489.090	218.907
	1157	1488.244	219.708
	1158	1487.746	220.138
	1159	1487.516	220.164
	1160	1485.227	220.018
	1161	1485.065	220.608
	1162	1484.979	220.362
	1163	1485.499	220.291
	1164	1485.451	220.030
	1165	1485.895	219.870
	1166	1486.266	219.227
	1167	1486.814	218.638
	1168	1487.196	218.156
	1169	1487.944	217.417
	1170	1488.687	216.636
	1171	1489.193	216.350
	1172	1490.321	215.006
	1173	1491.040	214.218
	1174	1491.679	213.719
	1175	1492.323	212.094
	1176	1492.826	210.823
	1177	1493.420	210.191
	1178	1494.001	208.662
	1179	1494.198	207.400
	1180	1494.946	205.175
	1181	1495.566	202.651
	1182	1496.189	201.507
	1183	1496.987	199.110
	1184	1497.726	196.480
	1185	1498.884	193.899
	1186	1499.305	192.535
	1187	1499.851	189.322
	1188	1500.698	187.154
	1189	1500.899	184.880
	1190	1502.123	182.415
	1191	1502.315	180.857
	1192	1502.676	177.839
	1193	1502.896	176.012
	1194	1503.610	173.515
	1195	1503.724	171.769
	1196	1503.355	168.834
	1197	1503.336	166.421
	1198	1503.253	163.625
	1199	1502.957	161.849
	1200	1502.722	159.362
	1201	1502.294	156.570
	1202	1501.760	154.145
	1203	1501.207	151.891
	1204	1500.466	150.386
	1205	1500.366	148.344
	1206	1499.580	146.794
	1207	1498.773	145.065
	1208	1498.097	143.795
	1209	1497.456	142.274
	1210	1496.545	141.171
	1211	1495.694	140.188
	1212	1494.626	139.211
	1213	1494.097	137.967
	1214	1493.416	136.979
	1215	1493.140	136.382
	1216	1492.425	134.680
	1217	1492.085	134.209
	1218	1491.791	133.149
	1219	1491.149	131.552
	1220	1491.212	130.890
	1221	1491.255	130.078
	1222	1491.068	128.571
	1223	1491.262	128.259
	1224	1491.276	127.332
	1225	1491.829	125.804
	1226	1492.098	125.565
	1227	1492.887	123.805
	1228	1493.129	122.733
	1229	1494.237	121.921
	1230	1494.790	121.258
	1231	1495.834	119.868
	1232	1496.566	119.094
	1233	1497.492	118.877
	1234	1498.502	117.998
	1235	1500.393	118.064
	1236	1500.976	117.754
	1237	1502.819	117.133
	1238	1504.540	116.711
	1239	1505.868	116.895
	1240	1508.412	116.674
	1241	1509.950	116.822
	1242	1511.638	117.161
	1243	1513.921	117.879
	1244	1515.777	118.552
	1245	1517.212	119.666
	1246	1518.801	120.494
	1247	1520.868	122.283
	1248	1521.803	122.896
	1249	1523.648	124.669
	1250	1524.870	125.935
	1251	1525.758	128.119
	1252	1527.427	129.928
	1253	1529.192	132.687
	1254	1530.416	134.928
	1255	1531.725	136.814
	1256	1533.881	139.465
	1257	1535.152	142.097
	1258	1536.946	144.205
	1259	1539.208	148.109
	1260	1539.965	150.170
	1261	1542.130	153.320
	1262	1543.818	156.645
	1263	1545.817	158.369
	1264	1547.529	161.373
	1265	1549.981	164.016
	1266	1552.075	166.169
	1267	1554.549	167.657
	1268	1557.570	169.740
	1269	1560.469	171.133
	1270	1563.060	172.783
	1271	1566.281	173.978
	1272	1570.043	176.554
	1273	1573.577	177.704
	1274	1578.110	178.799
	1275	1582.877	180.625
	1276	1587.865	181.158
	1277	1591.685	181.539
	1278	1597.209	182.862
	1279	1601.570	184.177
	1280	1607.337	185.112
	1281	1612.901	185.624
	1282	1618.348	186.856
	1283	1624.413	188.001
	1284	1629.641	188.892
	1285	1635.187	189.234
	1286	1640.001	189.719
	1287	1645.518	190.883
	1288	1650.824	191.776
	1289	1656.059	192.356
	1290	1661.649	192.551
	1291	1666.933	193.051
	1292	1672.389	193.367
	1293	1677.701	193.774
	1294	1682.883	193.625
	1295	1688.686	193.644
	1296	1694.056	193.111
	1297	1699.760	192.429
	1298	1705.310	192.229
	1299	1711.486	192.194
	1300	1717.076	190.893
	1301	1722.978	189.840
	1302	1728.548	188.524
	1303	1733.853	186.933
	1304	1739.805	186.179
	1305	1745.522	184.531
	1306	1750.591	182.575
	1307	1755.993	182.153
	1308	1761.555	180.823
	1309	1766.363	179.678
	1310	1771.667	179.424
	1311	1776.574	179.583
	1312	1781.781	179.790
	1313	1786.440	180.501
	1314	1790.867	181.304
	1315	1795.819	183.047
	1316	1799.558	184.066
	1317	1804.331	186.076
	1318	1808.019	188.553
	1319	1811.780	190.193
	1320	1815.273	192.758
	1321	1819.024	194.649
	1322	1822.566	198.016
	1323	1825.915	200.487
	1324	1829.264	202.469
	1325	1832.540	205.815
	1326	1835.426	207.034
	1327	1838.693	210.067
	1328	1841.158	212.022
	1329	1843.931	213.252
	1330	1846.789	215.849
	1331	1849.096	217.160
	1332	1851.809	219.560
	1333	1854.119	221.924
	1334	1856.010	223.528
	1335	1858.398	225.209
	1336	1860.682	228.255
	1337	1862.596	230.499
	1338	1864.899	234.030
	1339	1867.144	236.159
	1340	1869.284	239.978
	1341	1871.102	242.620
	1342	1873.421	246.548
	1343	1875.420	248.840
	1344	1877.852	251.928
	1345	1880.404	254.773
	1346	1882.103	256.286
	1347	1884.391	257.808
	1348	1887.167	259.172
	1349	1890.069	259.625
	1350	1892.965	260.510
	1351	1896.605	261.425
	1352	1900.309	261.748
	1353	1903.871	260.861
	1354	1907.798	261.554
	1355	1911.971	261.405
	1356	1915.973	260.471
	1357	1920.350	260.606
	1358	1924.634	260.576
	1359	1929.341	260.175
	1360	1934.326	260.669
	1361	1938.888	260.319
	1362	1943.607	260.881
	1363	1948.366	262.283
	1364	1953.208	262.935
	1365	1958.229	264.704
	1366	1963.130	265.907
	1367	1968.088	268.168
	1368	1972.444	269.246
	1369	1977.190	272.163
	1370	1982.118	274.416
	1371	1986.696	276.614
	1372	1991.030	279.121
	1373	1995.222	280.927
	1374	1999.335	282.245
	1375	2003.998	284.067
	1376	2008.462	284.713
	1377	2011.930	285.400
	1378	2016.635	286.628
	1379	2020.479	286.518
	1380	2024.375	286.448
Tracker7
	1274	1896.404	14.220
	1275	1901.083	15.368
	1276	1905.390	16.417
	1277	1910.381	17.076
	1278	1915.358	18.209
	1279	1919.843	18.898
	1280	1925.671	19.656
	1281	1930.585	19.714
	1282	1935.562	20.885
	1283	1941.114	21.852
	1284	1946.685	22.957
	1285	1950.618	23.609
	1286	1956.876	24.911
	1287	1961.954	26.036
	1288	1967.367	26.773
	1289	1972.863	28.041
	1290	1977.171	28.597
	1291	1982.912	29.718
	1292	1987.590	29.731
	1293	1993.139	30.417
	1294	1999.048	30.545
	1295	2004.458	30.614
	1296	2010.401	30.168
	1297	2015.969	30.757
	1298	2021.244	30.003
	1299	2026.858	28.695
	1300	2032.459	28.171
Tracker8
	1002	327.007	505.472
	1003	326.985	505.437
	1004	326.965	505.463
	1005	326.937	505.338
	1006	326.915	505.281
	1007	326.903	505.222
	1008	326.871	505.184
	1009	326.839	505.129
	1010	326.800	505.097
	1011	326.765	505.075
	1012	326.746	505.042
	1013	326.719	505.019
	1014	326.711	505.024
	1015	326.694	505.020
	1016	326.675	505.039
	1017	326.654	505.063
	1018	326.636	505.094
	1019	326.615	505.169
	1020	326.604	505.224
	1021	326.596	505.260
	1022	326.594	505.308
	1023	326.595	505.325
	1024	326.585	505.328
	1025	326.578	505.328
	1026	326.553	505.327
	1027	326.531	505.327
	1028	326.531	505.319
	1029	326.529	505.308
	1030	326.573	505.261
	1031	326.595	505.126
	1032	326.601	504.934
	1033	326.615	504.765
	1034	326.615	504.573
	1035	326.621	504.545
	1036	326.622	504.504
	1037	326.627	504.512
	1038	326.639	504.490
	1039	326.660	504.492
	1040	326.681	504.450
	1041	326.718	504.443
	1042	326.781	504.511
	1043	326.861	504.630
	1044	326.868	504.720
	1045	326.895	504.804
	1046	327.058	505.059
	1047	327.272	505.204
	1048	327.366	505.265
	1049	327.634	505.522
	1051	328.274	505.887
	1052	328.398	506.026
	1053	329.006	505.936
	1054	329.360	506.302
	1055	329.678	506.154
	1056	330.073	506.190
	1057	330.390	506.379
	1062	332.091	506.484
	1063	332.471	506.375
	1064	332.575	506.379
	1065	332.809	506.266
	1066	332.982	506.236
	1067	333.083	506.165
	1068	333.372	506.031
	1069	333.650	505.825
	1070	333.719	505.688
	1071	333.732	505.641
	1072	333.749	505.656
	1073	333.813	505.615
	1074	334.092	505.353
	1075	334.197	505.307
	1076	334.242	505.261
	1077	334.461	505.155
	1078	334.614	505.156
	1079	334.730	505.233
	1080	335.005	505.264
	1081	335.171	505.227
	1082	335.139	505.222
	1083	335.651	505.136
	1084	335.900	505.250
	1085	335.976	505.308
	1086	336.144	505.502
	1087	336.225	505.899
	1088	336.478	505.316
	1089	336.887	505.112
	1096	339.203	506.508
	1097	339.429	506.307
	1098	339.793	506.301
	1099	339.877	506.341
	1100	340.064	506.436
	1101	340.153	506.459
	1102	340.274	506.510
	1103	340.457	506.531
